"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2268646-40";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268646-40";"2021-02-11";"2021-02-11T13:55:14";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60326";"https://dadosabertos.camara.leg.br/api/v2/eventos/60326";"0";"0";"0";"0";"Rejeitadas as Emendas de Plenário.";"2021-02-11T13:54:55";"Votação das Emendas de Plenário, com parecer pela rejeição, ressalvados os destaques.";"2021-02-11T13:46:57";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Marco Bertaiolli (PSD-SP), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa das Emendas de Plenário nº 1 e 4; e, no mérito, pela rejeição de todas elas; constitucionalidade, injuridicidade e inadequada técnica legislativa da Emenda de Plenário nº 3; e, no mérito, pela sua rejeição.";"2270139";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270139"
"2268646-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268646-41";"2021-02-11";"2021-02-11T13:58:34";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60326";"https://dadosabertos.camara.leg.br/api/v2/eventos/60326";"1";"0";"0";"0";"Aprovado o Projeto de Lei nº 27, de 2021, ressalvados os destaques.";"2021-02-11T13:54:55";"Votação das Emendas de Plenário, com parecer pela rejeição, ressalvados os destaques.";"2021-02-11T13:46:57";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Marco Bertaiolli (PSD-SP), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa das Emendas de Plenário nº 1 e 4; e, no mérito, pela rejeição de todas elas; constitucionalidade, injuridicidade e inadequada técnica legislativa da Emenda de Plenário nº 3; e, no mérito, pela sua rejeição.";"2270139";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270139"
"2268644-57";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268644-57";"2021-02-11";"2021-02-11T14:54:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60326";"https://dadosabertos.camara.leg.br/api/v2/eventos/60326";"1";"0";"0";"0";"Aprovado a Subemenda Substitutiva Global ao Projeto de Lei nº 25, de 2021, adotada pelo Relatora da Comissão de Constituição e Justiça e de Cidadania, ressalvados os destaques.";"2021-02-11T14:50:34";"Votação em turno único.";"2021-02-11T15:09:14";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Margarete Coelho (PP-PI), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa de todas as Emendas de Plenário com apoiamento regimental; e, no mérito, pela aprovação das Emendas de Plenário nºs 3 e 5, na forma da Subemenda Substitutiva Global apresentada, e pela rejeição da Emenda de Plenário nº 2.";"2270164";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270164"
"2270433-24";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270433-24";"2021-02-19";"2021-02-19T18:53:48";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60387";"https://dadosabertos.camara.leg.br/api/v2/eventos/60387";"1";"0";"0";"0";"Aprovado o Requerimento.";"";"";"2021-02-19T18:13:50";"Parecer proferido em Plenário pela Relatora, Dep. Magda Mofatto (PL-GO), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pelo atendimento dos requisitos constitucionais para decretação desta Medida Cautelar; e, no mérito, pela preservação da eficácia da decisão proferida pelo ministro Alexandre de Moraes, nos autos do Inquérito nº 4.781-DF e confirmada, à unanimidade, pelo Supremo Tribunal Federal.";"2270543";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270543"
"2270433-32";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270433-32";"2021-02-19";"2021-02-19T20:21:22";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60387";"https://dadosabertos.camara.leg.br/api/v2/eventos/60387";"1";"364";"130";"3";"Aprovado o parecer da Comissão de Constituição e Justiça e de Cidadania à Comunicação de Medida Cautelar nº 1/2021. Sim: 364; não: 130; abstenção: 3; total: 497.";"2021-02-19T19:11:07";"Votação do parecer da Comissão de Constituição e Justiça e de Cidadania à Comunicação de Medida Cautelar nº 1, de 2021, com parecer pela aprovação.";"2021-02-19T18:13:50";"Parecer proferido em Plenário pela Relatora, Dep. Magda Mofatto (PL-GO), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pelo atendimento dos requisitos constitucionais para decretação desta Medida Cautelar; e, no mérito, pela preservação da eficácia da decisão proferida pelo ministro Alexandre de Moraes, nos autos do Inquérito nº 4.781-DF e confirmada, à unanimidade, pelo Supremo Tribunal Federal.";"2270543";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270543"
"2268424-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268424-55";"2021-02-23";"2021-02-23T18:48:37";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60396";"https://dadosabertos.camara.leg.br/api/v2/eventos/60396";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Westphalen (PP-RS).";"2021-02-23T18:48:12";"Votação da Redação Final.";"2021-02-23T18:08:44";"Parecer Reformulado de Plenário, Dep. Pedro Westphalen (PP-RS), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela adequação financeira e orçamentária de todas as Emendas de Plenário com apoiamento regimental, exceto a Emenda nº 11 que se mostra inadequada do ponto de vista orçamentário e financeiro; e, no mérito, pela aprovação das Emendas de Plenário nºs 8 e 12,  na forma da Subemenda Substitutiva Global ao PLV apresentada, e pela rejeição das demais Emendas de Plenário com apoiamento regimental.";"2270772";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270772"
"2268424-34";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268424-34";"2021-02-23";"2021-02-23T16:55:56";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60396";"https://dadosabertos.camara.leg.br/api/v2/eventos/60396";"1";"0";"0";"0";"Aprovado o Requerimento.";"";"";"2021-02-23T15:58:44";"Parecer proferido em Plenário pelo Relator, Dep. Pedro Westphalen (PP-RS), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.026, de 2021; pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.026, de 2021, e das emendas apresentadas perante a Comissão Mista; pela não repercussão sobre a receita ou a despesa da União, não havendo implicação orçamentária ou financeira da Medida Provisória nº 1.026, de 2021, e, quanto às emendas apresentadas perante a Comissão Mista: pelo não atendimento da legislação aplicável, devendo ser consideradas incompatíveis e inadequadas orçamentária e financeiramente, das emendas de nºs 11; 46; 57; 76; 90; 114; 129; 131; 135; 140 e 147; e pela não repercussão sobre a receita ou a despesa da União, não havendo implicação orçamentária ou financeira, das demais emendas; e, no mérito, pela aprovação da Medida Provisória nº 1.026, de 2021, e das emendas nºs 2, 3, 4, 8, 13, 14, 15, 17, 19, 22, 23, 24, 25, 42, 45, 44, 47, 48, 58, 59, 60, 61, 65, 66, 68, 70, 71, 73, 77, 78, 80, 82, 83, 84, 85, 86, 88, 89, 91, 93, 95, 96, 97, 100, 101, 102, 104, 106, 107, 109, 111, 117, 122, 123, 124, 126, 128, 130, 132, 133, 134, 136, 137, 138, 139, 142, 144, 145, 146, 149, 150, 153 e 154, acolhidas parcial ou integralmente, na forma do Projeto de Lei de Conversão apresentado; e pela rejeição das demais Emendas apresentadas.";"2270728";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270728"
"2268424-41";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268424-41";"2021-02-23";"2021-02-23T17:53:52";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60396";"https://dadosabertos.camara.leg.br/api/v2/eventos/60396";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2021-02-23T17:47:28";"Votação preliminar em turno único.";"2021-02-23T17:47:09";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Westphalen (PP-RS), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela adequação financeira e orçamentária de todas as Emendas de Plenário com apoiamento regimental, exceto a Emenda nº 11 que se mostra inadequada do ponto de vista orçamentário e financeiro; e, no mérito, pela aprovação da Emenda de Plenário nº12, na forma da Subemenda Substitutiva Global ao PLV apresentada, e pela rejeição das demais Emendas de Plenário com apoiamento regimental.";"2270755";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270755"
"2268424-42";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268424-42";"2021-02-23";"2021-02-23T18:01:16";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60396";"https://dadosabertos.camara.leg.br/api/v2/eventos/60396";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2021-02-23T17:47:28";"Votação preliminar em turno único.";"2021-02-23T17:47:09";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Pedro Westphalen (PP-RS), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela adequação financeira e orçamentária de todas as Emendas de Plenário com apoiamento regimental, exceto a Emenda nº 11 que se mostra inadequada do ponto de vista orçamentário e financeiro; e, no mérito, pela aprovação da Emenda de Plenário nº12, na forma da Subemenda Substitutiva Global ao PLV apresentada, e pela rejeição das demais Emendas de Plenário com apoiamento regimental.";"2270755";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270755"
"2268424-44";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268424-44";"2021-02-23";"2021-02-23T18:02:03";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60396";"https://dadosabertos.camara.leg.br/api/v2/eventos/60396";"1";"0";"0";"0";"Aprovada a Subemenda Substitutiva Global oferecida ao Projeto de Lei de Conversão, ressalvados os destaques.";"2021-02-23T18:01:27";"Votação, quanto ao mérito, em turno único.";"2021-02-23T18:08:44";"Parecer Reformulado de Plenário, Dep. Pedro Westphalen (PP-RS), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela adequação financeira e orçamentária de todas as Emendas de Plenário com apoiamento regimental, exceto a Emenda nº 11 que se mostra inadequada do ponto de vista orçamentário e financeiro; e, no mérito, pela aprovação das Emendas de Plenário nºs 8 e 12,  na forma da Subemenda Substitutiva Global ao PLV apresentada, e pela rejeição das demais Emendas de Plenário com apoiamento regimental.";"2270772";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270772"
"2268424-49";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268424-49";"2021-02-23";"2021-02-23T18:16:22";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60396";"https://dadosabertos.camara.leg.br/api/v2/eventos/60396";"";"0";"0";"0";"Mantido o texto.";"2021-02-23T18:02:52";"Votação do DTQ 1: PDT: Destaque para votação em separado, com vistas à supressão, do Art. 12 do PLV apresentado à MPV 1026/2021. (art. 161, I)";"2021-02-23T18:08:44";"Parecer Reformulado de Plenário, Dep. Pedro Westphalen (PP-RS), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela adequação financeira e orçamentária de todas as Emendas de Plenário com apoiamento regimental, exceto a Emenda nº 11 que se mostra inadequada do ponto de vista orçamentário e financeiro; e, no mérito, pela aprovação das Emendas de Plenário nºs 8 e 12,  na forma da Subemenda Substitutiva Global ao PLV apresentada, e pela rejeição das demais Emendas de Plenário com apoiamento regimental.";"2270772";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270772"
"2268424-52";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268424-52";"2021-02-23";"2021-02-23T18:31:24";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60396";"https://dadosabertos.camara.leg.br/api/v2/eventos/60396";"0";"0";"0";"0";"Rejeitada a Emenda de Plenário nº 3.";"2021-02-23T18:17:02";"Votação do DTQ 7: PT: Emenda de Plenário n. 3. (art. 161, II)";"2021-02-23T18:08:44";"Parecer Reformulado de Plenário, Dep. Pedro Westphalen (PP-RS), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela adequação financeira e orçamentária de todas as Emendas de Plenário com apoiamento regimental, exceto a Emenda nº 11 que se mostra inadequada do ponto de vista orçamentário e financeiro; e, no mérito, pela aprovação das Emendas de Plenário nºs 8 e 12,  na forma da Subemenda Substitutiva Global ao PLV apresentada, e pela rejeição das demais Emendas de Plenário com apoiamento regimental.";"2270772";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270772"
"2268424-53";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2268424-53";"2021-02-23";"2021-02-23T18:46:56";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"60396";"https://dadosabertos.camara.leg.br/api/v2/eventos/60396";"0";"0";"0";"0";"Rejeitada a Emenda de Plenário nº 14.";"2021-02-23T18:30:51";"Votação do DTQ 15: PSB: Emenda de plenário nº 14. (art. 161, II)";"2021-02-23T18:08:44";"Parecer Reformulado de Plenário, Dep. Pedro Westphalen (PP-RS), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa; pela adequação financeira e orçamentária de todas as Emendas de Plenário com apoiamento regimental, exceto a Emenda nº 11 que se mostra inadequada do ponto de vista orçamentário e financeiro; e, no mérito, pela aprovação das Emendas de Plenário nºs 8 e 12,  na forma da Subemenda Substitutiva Global ao PLV apresentada, e pela rejeição das demais Emendas de Plenário com apoiamento regimental.";"2270772";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2270772"
"2270668-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270668-2";"2021-02-24";"2021-02-24T17:03:23";"538903";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538903";"GTELEI";"60425";"https://dadosabertos.camara.leg.br/api/v2/eventos/60425";"1";"0";"0";"0";"Aprovado, subscrito pela Deputada Dulce Miranda (MDB-TO) e com a seguinte alteração - devem ser consideradas as instituições/personalidades elencadas no Plano de Trabalho da Relatora: 
- Advocacia Geral da União - AGU;	
- Agências de Checagem de Notícias - LUPA;	
- Alexandre Basílio;	
- Ana Carolina Cleve;	
- Associação Brasileira das Agências de Comunicação - ABRACOM;	
- Associação Brasileira de Emissoras de Rádio e Televisão - ABERT;	
- Associação Brasileira de Empresas de Pesquisa - ABEP;	
- Associação Brasileira de Imprensa - ABI;	
- Associação Brasileira dos Jornalistas Investigativos - ABRAJI;	
- Associação das Empresas Gráficas e Editoras;	
- Associação de Artistas e Produtores Musicais;	
- Associação de Organizadores de Eventos;	
- Associação dos Juízes Federais do Brasil - AJUFE	
- Associação dos Magistrados Brasileiros - AMB	
- Associação dos Membros dos Tribunais de Contas do Brasil - ATRICON;	
- Associação Nacional das Instituições de Planejamento, Pesquisa e Estatística;	
- Associação Nacional dos Municípios - ANM;	
- Associação Nacional dos Procuradores do Estado - ANAPE;	
- Associação Nacional dos Procuradores Municipais - ANPM;	
- Aury Lopes Júnior;	
- Carlos Neves;	
- Colégio de Ouvidores da Justiça Eleitoral - COJE;	
- Colégio de Presidentes dos Tribunais Regionais Eleitorais – COPTREL;	
- Colégio dos Dirigentes das Escolas Judiciais Eleitorais – CODEJE;	
- Colégio Permanente de Juristas da Justiça Eleitoral Brasileira - COPEJE	
- Conselho Federal de Contabilidade;	
- Conselho Federal de Estatística;	
- Controladoria Geral da União - CGU;	
- DATAFOLHA;	
- Eduardo Alckmin;	
- Empresas de Autenticação;	
- Empresas Desenvolvedoras de Sistemas de Votação Eletrônica;	
- Empresas de Financiamento Coletivo;	
- Entidades de Defesas de Minorias;	
- Entidades Jurídicas - Academia + Operadores;	
- Escola Superior de Direito Eleitoral – ESDEL;	
- Especialistas;	
- Ezikelly Barros;	
- Facebook;	
- Federação Nacional dos Jornalistas - FENAJ;	
- Fernando Neves da Silva;	
- Frederico Alvim;	
- Google;	
- Guilherme Barcelos;	
- Guilherme Gonçalves;	
- Henrique Neves da Silva;	
- IBRACRIM;	
- IBCRIM;	
- IBOPE;	
- Instituto Liberdade Digital;	
- ITS - Rio;	
- José Jairo Gomes;	
- Laura Schertel Mendes;	
- Luciana Lóssio;	
- Luís Fernando Casagrande Pereira;	
- Maria Cláudio Bucchianeri;	
- Movimento de Combate a Corrupção Eleitoral – MCCE;	
- Ordem dos Advogados do Brasil - OAB;	
- Patrícia Peck;	
- Pluris;	
- Polícia Federal;	
- PRERRO;	
- Procuradoria Geral da República - PGR;	
- Roberta Gresta;	
- Rodolfo Viana;	
- Rodrigo Lopes Zilio;
- Sérgio Pinheiro - Representante da OAB;	
- Tarcisio Vieira de Carvalho Neto;	
- Transparência Brasil;	
- Transparência Eleitoral Brasil;	
- Tribunal Superior Eleitoral - TSE;	
- Twitter;	
- União Nacional dos Legisladores - UNALE;	
- Youtube.";"";"";"";"Apresentação do Requerimento n. 2/2021, pelo Deputado Jhonatan de Jesus (REPUBLIC/RR), que ""Requer a oitiva de especialistas em Direito Eleitoral e Processo Eleitoral"".";"0";""
"2270696-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270696-2";"2021-02-24";"2021-02-24T11:45:25";"538891";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538891";"GT5G";"60322";"https://dadosabertos.camara.leg.br/api/v2/eventos/60322";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 2/2021, pela Deputada Perpétua Almeida (PCdoB-AC), que: ""Requer a realização de Audiência Pública com o tema 'Apresentação da tecnologia 5G pelos principais fornecedores, funcionalidades, aspectos mercadológicos e de segurança cibernética', com os seguintes convidados: Huawei; Ericsson; Samsung; Nokia; Fujitsu"".";"0";""
"2270699-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270699-2";"2021-02-24";"2021-02-24T11:46:27";"538891";"https://dadosabertos.camara.leg.br/api/v2/orgaos/538891";"GT5G";"60322";"https://dadosabertos.camara.leg.br/api/v2/eventos/60322";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 3/2021, pela Deputada Perpétua Almeida (PCdoB/AC), que ""Requer a realização de Audiência Pública com o tema  'Impactos geopolíticos nas relações entre Brasil e no processo de construção das redes 5G no mercado brasileiro', com os seguintes convidados: Embaixador Luis Augusto de Castro Neves (CEBRI); Diplomata Tatiana Rosito; Professor Jorge Almeida (UFBA); Professor André Roberto Martin (USP); Presidente da FPA, deputado Sérgio Souza; Especialista em geotecnologia, Clarise Brown (Eurasia)"".";"0";""
