"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2298445-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-54";"2022-02-09";"2022-02-09T22:43:18";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64653";"https://dadosabertos.camara.leg.br/api/v2/eventos/64653";"1";"0";"0";"0";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e pela inadequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.";"2022-02-09T22:41:49";"Votação preliminar em turno único.";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2298445-56";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-56";"2022-02-09";"2022-02-09T22:53:18";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64653";"https://dadosabertos.camara.leg.br/api/v2/eventos/64653";"1";"0";"0";"0";"Aprovada Medida Provisória nº 1.070, de 2021, na forma do Projeto de Lei de Conversão, ressalvados os destaques.";"2022-02-09T22:44:18";"Votação, quanto ao mérito, em turno único.";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2314271-13";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2314271-13";"2022-02-09";"2022-04-05T14:47:50";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64653";"https://dadosabertos.camara.leg.br/api/v2/eventos/64653";"1";"0";"0";"0";"Aprovado o Projeto de Decreto Legislativo nº 25 de 2022, adotado pelo relator da Comissão de Relações Exteriores e de Defesa Nacional.";"";"";"2022-02-09T15:50:34";"Apresentação do Projeto de Decreto Legislativo n. 25/2022, pela Comissão de Relações Exteriores e de Defesa Nacional, que: ""Aprova o texto do Acordo sobre a Mobilidade entre os Estados-Membros da Comunidade dos Países de Língua Portuguesa (CPLP), assinado em Luanda, em 17 de julho de 2021"".";"0";""
"2314271-15";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2314271-15";"2022-02-09";"2022-04-05T14:48:18";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64653";"https://dadosabertos.camara.leg.br/api/v2/eventos/64653";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Aécio Neves (PSDB-MG).";"2022-04-05T14:48:05";"Votação da Redação Final.";"2022-02-09T15:50:34";"Apresentação do Projeto de Decreto Legislativo n. 25/2022, pela Comissão de Relações Exteriores e de Defesa Nacional, que: ""Aprova o texto do Acordo sobre a Mobilidade entre os Estados-Membros da Comunidade dos Países de Língua Portuguesa (CPLP), assinado em Luanda, em 17 de julho de 2021"".";"0";""
"2314154-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2314154-2";"2022-02-09";"2022-02-09T14:39:58";"539004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539004";"GTPL3890";"64645";"https://dadosabertos.camara.leg.br/api/v2/eventos/64645";"1";"0";"0";"0";"Aprovado, subscrito pelo Deputado Aluisio Mendes.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 1/2022, pelo Deputado Rui Falcão (PT-SP), que: ""Requer a realização de Audiência Pública, no âmbito deste Grupo de Trabalho, para debater o PL 3890/2020 - que Institui o Estatuto das Vítimas com os seguintes convidados: Suzanna Do Val More - Diretora do Sindicato dos Policiais Federais de São Paulo; Professora Doutora Maria Celeste Cordeiro Leite dos Santos - Professora Livre Docente pela USP, Doutora em Ciências da Religião, Direito Penal e Filosofia do Direito pela PUC/SP, Professora dos Cursos de Graduação e Pós Graduação; Professora Doutora Gabriela Araújo - Doutora em Direito Constitucional pela PUC/SP, Diretora do Sindicato dos Advogados de São Paulo, Sócia Fundadora do Araújo, Recchia Santos; Ane Beatriz Costa Soares - Vítima De Revitimização Judicial; Professora Doutora Marilene Araújo - Advogada, Doutora pela USP; Professora Doutora Maria Luiza Bullentini Facury - Professora da Faculdade de São Paulo, Psicóloga; Maria Luisa Dalla Bernardina Rigolin - Delegada Titular da Mulher em Capivari, Professora da Academia de Polícia de São Paulo; Professora Flavia March - Capitã da Polícia Militar de São Paulo; Isabela Leite - Jornalista da Globo News"".";"0";""
"2314160-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2314160-2";"2022-02-09";"2022-02-09T14:48:35";"539004";"https://dadosabertos.camara.leg.br/api/v2/orgaos/539004";"GTPL3890";"64645";"https://dadosabertos.camara.leg.br/api/v2/eventos/64645";"1";"0";"0";"0";"Aprovado com a inclusão dos seguintes convidados: por iniciativa da autora, Dep. Tia Eron, VANESSA LIMA - Movimento Infância Livre de Abuso; CARLOS HENRIQUE DIAS - Produtor do Fantástico; LETICIA MORI - jornalista da BBC; GUILHERME BELARMINO - Profissão Repórter; MARIA DO CARMO SANTOS - Presidente do Grupo Vítimas Unidas; NINA MARQUETTI - vítima de violência médica e atriz criadora do movimento #ONDEDOI; ANA PAULA SANTIAGO - vítima; CRISTIANE MACHADO - vítima; MARIA PAULA FIDALGA - atriz, psicóloga, embaixadora da paz da ONU, integrante do Memorial às Vítimas da COVID-19 e Higia Mente Saudável; RAFAEL COSTA - Domingo Espetacular; MONICA MACHADO - Desembargadora do Tribunal de Justiça de São Paulo; LUCIA NUNES BROMERCHENKEL - Promotora de Justiça; ANTONIA URREJOLA NOGUEIRA -Presidente da Comissão Interamericana de Direitos Humanos (CIDH); THABATA TIRELLI - Presidente do Sindicato de Corretoras de Imóveis; PEDRO PEREIRA GOMES - advogado formado pela PUC/SP e administrador público formado pela GV; ROGÉRIO PAGNAN - Jornalista da Folha de São Paulo; ESTER SANCHEZ - Conselheira Titular da Comunidade Brasileira no Exterior; LOU-ANNE GAYLENE GILCHRIST -  Embaixadora Permanente; AURIMAR JACOBINO DE BARROS NUNES - Representante do Brasil; a pedido da Dep. Soraya Santos, MARIA LUÍSA DALLA BERNARDINA RIGOLIN - Delegada de Polícia Titular do Município de Capivari, FERNANDO VELOSO, Delegado do Rio de Janeiro e Secretário de Estado de Administração Penitenciária do Rio de Janeiro; e a pedido do Dep. Aluísio Mendes, representante da FENAPEF - Federação Nacional dos Policiais Federais.";"";"";"";"Apresentação do Requerimento de Audiência Pública n. 2/2022, pela Deputada Tia Eron (REPUBLIC-BA), que: ""Requer a realização de Audiência Pública para debater a proposição com representantes de diversas áreas do serviço público e privado com os seguintes convidados: Senhora Raquel Galinatti, Presidente do Sindicato dos Delegados de São Paulo; Senhora Priscila Pamela, Diretora do IDDD e Presidente da Comissão de Polícia Criminal e Penitenciária até 2021; Senhor Davi Lago, Diretor do Instituto Não Aceito Corrupção; Senhora Jonia Lacerda, Coordenadora de Psicologia do Projeto Higia Mente Saudável; Senhor Tarcísio José Sousa Bonfim, Primeiro Vice Presidente da Conamp; Senhora Celeste Leite dos Santos- Diretora de Convênios da Apmp, Gestora dos Projeto Avarc; Paulo Teixeira, Presidente da Associação Paulista do Ministério Público"".";"0";""
"2298445-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-83";"2022-02-10";"2022-02-10T12:56:23";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"1";"0";"0";"0";"Aprovada a Redação Final assinada pelo Relator, Dep. Coronel Tadeu (PSL-SP).";"2022-02-10T12:53:56";"Votação da Redação Final.";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2297579-89";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297579-89";"2022-02-10";"2022-02-10T13:57:17";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"1";"0";"0";"0";"Aprovada a Redação Final assinada pela Relatora, Dep. Silvia Cristina (PDT-RO).";"2022-02-10T13:56:54";"Votação da Redação Final.";"2021-12-14T17:15:47";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Silvia Cristina (PDT-RO), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2312404";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312404"
"2298445-62";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-62";"2022-02-10";"2022-02-10T10:42:29";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"0";"0";"0";"0";"Rejeitada a preferência.";"2022-02-10T10:30:16";"Votação do DTQ 5: NOVO: Destaque para preferência do art. 2º do texto original da MPV 1070/2021 sobre o art. 2º do PLV apresentado pelo Relator (art. 161, IV).";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2298445-65";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-65";"2022-02-10";"2022-02-10T10:58:32";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"";"209";"129";"1";"Mantido o texto. Sim: 209; não: 129; total: 338.";"2022-02-10T10:45:28";"Votação do DTQ 8: PSD: Destaque para votação em separado da expresão observado o disposto na Lei nº 13.022, de 8 de agosto de 2014, que integra o inciso IV, do art. 2º, do Projeto de Lei de Conversão à Medida Provisória nº 1.070, de 2021, com vistas a sua supresão (art. 161, I).";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2298445-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-68";"2022-02-10";"2022-02-10T11:47:31";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"0";"128";"247";"2";"Rejeitada a Emenda de Plenário n° 3. Sim: 128; não: 247; abstenção: 1; total: 376.";"2022-02-10T11:29:21";"Votação do DTQ 7: PSOL: Emenda de Plenário nº 3.";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2298445-71";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-71";"2022-02-10";"2022-02-10T12:03:51";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"0";"147";"259";"2";"Rejeitada a Emenda de Comissão n° 40. Sim: 147; não: 259; total: 406.";"2022-02-10T11:48:19";"Votação do DTQ 2: CIDADANIA: Emenda de Comissão nº 40.";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2298445-74";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-74";"2022-02-10";"2022-02-10T12:24:07";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"0";"118";"293";"1";"Rejeitada a Emenda de Plenário n° 4. Sim: 118; não: 293; total: 411.";"2022-02-10T12:04:33";"Votação do DTQ 6: PT: Emenda de Plenário nº 4 (art. 161, II).";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2298445-77";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-77";"2022-02-10";"2022-02-10T12:38:43";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"0";"143";"253";"1";"Rejeitada a Emenda de Comissão n° 48. Sim: 143; não: 253; total: 396.";"2022-02-10T12:25:00";"Votação do DTQ 1: PDT: Emenda de Comissão nº 48 (art. 161, II).";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2298445-81";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2298445-81";"2022-02-10";"2022-02-10T12:53:32";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"0";"119";"275";"1";"Rejeitada a Emenda de Plenário n° 1. Sim: 119; não: 275; total: 394.";"2022-02-10T12:39:34";"Votação do DTQ 3: PDT: Emenda de Plenário nº 1 (art. 161, II).";"2022-02-09T22:35:53";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Coronel Tadeu (PSL-SP), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2314366";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2314366"
"2297579-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297579-79";"2022-02-10";"2022-02-10T13:24:33";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"1";"0";"0";"0";"Aprovadas as Emendas do Senado Federal nºs 1 e 2 (na parte em que altera o §8º do art. 10 da Lei nº 9.656, de 1998), ressalvados os destaques.";"2022-02-10T13:22:23";"Votação das Emendas do Senado Federal nºs 1 e 2 (na parte em que altera o §8º do art. 10 da Lei nº 9.656, de 1998), com parecer pela aprovação, ressalvados os destaques.";"2021-12-14T17:15:47";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Silvia Cristina (PDT-RO), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2312404";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312404"
"2297579-83";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297579-83";"2022-02-10";"2022-02-10T13:27:57";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"0";"0";"0";"0";"Rejeitas as Emendas do Senado Federal nº 2 (com exceção da parte em que altera o § 8º do art. 10 da Lei nº 9.656, de 1998) e nº 3, ressalvados os destaques.";"2022-02-10T13:27:22";"Votação das Emendas do Senado Federal nº 2 (com exceção da parte em que altera o § 8º do art. 10 da Lei nº 9.656, de 1998) e nº 3 , com parecer pela rejeição, ressalvados os destaques.";"2021-12-14T17:15:47";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Silvia Cristina (PDT-RO), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2312404";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312404"
"2297579-86";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297579-86";"2022-02-10";"2022-02-10T13:45:54";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"1";"281";"100";"1";"Aprovada a Emenda do Senado Federal nº 1. Sim: 281; não: 100; total: 381.";"2022-02-10T13:25:31";"Votação do DTQ 1: PSOL: Emenda do Senado Federal nº 1 para fins de sua rejeição. (art. 161, II)";"2021-12-14T17:15:47";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Silvia Cristina (PDT-RO), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2312404";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312404"
"2297579-87";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2297579-87";"2022-02-10";"2022-02-10T13:53:46";"180";"https://dadosabertos.camara.leg.br/api/v2/orgaos/180";"PLEN";"64665";"https://dadosabertos.camara.leg.br/api/v2/eventos/64665";"0";"129";"265";"2";"Rejeitada a Emenda do Senado Federal nº 3. Sim: 129; não: 265; abstenção: 1; total: 395.";"2022-02-10T13:39:09";"Votação do DTQ 4: PT: destaque, com vistas à aprovação, da Emenda do Senado Federal n. 3 apresentada à MPV 1.067/2021. (art. 161, II)";"2021-12-14T17:15:47";"Parecer às Emendas de Plenário proferido pela Relatora, Dep. Silvia Cristina (PDT-RO), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela adequação financeira e orçamentária; e, no mérito, pela rejeição.";"2312404";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2312404"
